# PC88Behavior 割り込み受理ログ
#
# 記録しているのは Z80 が割り込みを受理した事実そのもの——
# 受理時の割り込みモード(im)・intr_ack()が返したレベル(level)・
# 受理直前PC(ret_pc、スタックに積まれる戻り番地)・分岐後の
# ハンドラ入口(handler_pc)・フレーム番号のみ。ROM の内容は含まない。
#
# メインCPUとサブCPUは別々のZ80として並行に走っており、互いの
# seq/frame を比較しても実際の前後関係にはならない。そのため
# 1本の列に混ぜず、CPUごとに節を分けて出す（メイン→サブの順）。
# 同一CPU内の節は seq の昇順＝発生順そのもの。
#
# clock 列（M6c）は main/sub・iolog/intlog を横断する共通の
# 単調増加通し番号。iolog の clock 列と同じ番号空間を共有して
# いるので、割り込み受理と I/O イベントの前後関係も判定できる
# （小さいほうが先に起きた）。詳細は q88h_clock.h を参照。

core      : $WORKDIR/vendor/quasi88-libretro/quasi88_libretro.dylib
rom-dir   : $PC88_REF_ROM_DIR
disk      : $PC88_REF_DISK_DIR/diskB.d88
frames    : 3600

# main
# seq    clock   frame  cpu   im  level  ret_pc  handler_pc
   566  675934    297  main   2     2   9182    9456
   567  676069    297  main   2     2   9184    9456
   568  676199    297  main   2     4   9184    9469
   569  676209    297  main   2     2   9184    9456
   570  676322    297  main   2     2   918D    9456
   571  676456    297  main   2     2   9190    9456
   572  676475    297  main   2     4   9189    9469
   573  676533    297  main   2     2   9189    9456
   574  676630    297  main   2     2   9181    9456
   575  676674    297  main   2     4   918C    9469
   576  676749    297  main   2     2   9189    9456
   577  676884    297  main   2     2   918B    9456
   578  676950    297  main   2     4   9181    9469
   579  677002    297  main   2     2   9181    9456
   580  677136    298  main   2     2   9181    9456
   581  677227    298  main   2     4   9189    9469
   582  677256    298  main   2     2   918B    9456
   583  677390    298  main   2     2   918B    9456
   584  677504    298  main   2     4   9191    9469
   585  677562    298  main   2     2   9191    9456
   586  677692    298  main   2     2   9181    9456
   587  677696    298  main   2     4   9182    9469
   588  677812    298  main   2     2   918B    9456
   589  677946    298  main   2     2   918B    9456
   590  677973    298  main   2     4   9189    9469
   591  678064    298  main   2     2   9181    9456
   592  678197    298  main   2     2   9116    9456
   593  678237    298  main   2     4   9114    9469
   594  678290    298  main   2     2   910F    9456
   595  678393    299  main   2     2   9117    9456
   596  678451    299  main   2     4   9116    9469
   597  678509    299  main   2     2   9116    9456
   598  678541    299  main   2     2   9114    9456
   599  678617    299  main   2     4   9114    9469
   600  678634    299  main   2     2   9119    9456
   601  678737    299  main   2     2   9114    9456
   602  678831    299  main   2     4   9116    9469
   603  678841    299  main   2     2   9116    9456
   604  678933    299  main   2     2   9114    9456
   605  679035    299  main   2     2   910F    9456
   606  679045    299  main   2     4   910D    9469
   607  679129    299  main   2     2   9114    9456
   608  679231    299  main   2     2   910F    9456
   609  679259    299  main   2     4   9112    9469
   610  679317    300  main   2     2   9112    9456
   611  679379    300  main   2     2   9119    9456
   612  679425    300  main   2     4   9112    9469
   613  679472    300  main   2     2   9112    9456
   614  679575    300  main   2     2   910D    9456
   615  679640    300  main   2     4   9114    9469
   616  679668    300  main   2     2   9112    9456
   617  679771    300  main   2     2   910D    9456
   618  679854    300  main   2     4   9116    9469
   619  679864    300  main   2     2   9112    9456
   620  679967    300  main   2     2   910D    9456
   621  680068    300  main   2     4   9118    9469
   622  680126    300  main   2     2   9118    9456
   623  680217    300  main   2     2   910F    9456
   624  680234    300  main   2     4   9116    9469
   625  680311    301  main   2     2   9114    9456
   626  680413    301  main   2     2   910F    9456
   627  680456    301  main   2     4   9190    9469
   628  680530    301  main   2     2   9190    9456
   629  680664    301  main   2     2   9191    9456
   630  680733    301  main   2     4   9185    9469
   631  680783    301  main   2     2   9188    9456
   632  680917    301  main   2     2   9188    9456
   633  681010    301  main   2     4   918D    9469
   634  681068    301  main   2     2   918D    9456
   635  681092    301  main   2     2   918C    9456
   636  681208    301  main   2     4   9191    9469
   637  681218    301  main   2     2   9191    9456
   638  681345    301  main   2     2   9184    9456
   639  681479    301  main   2     2   9184    9456
   640  681485    301  main   2     4   9184    9469
   641  681598    302  main   2     2   918D    9456
   642  681732    302  main   2     2   918D    9456
   643  681762    302  main   2     4   918B    9469
   644  681851    302  main   2     2   9184    9456
   645  681985    302  main   2     2   9185    9456
   646  682038    302  main   2     4   9181    9469
   647  682096    302  main   2     2   9181    9456
   648  682160    302  main   2     2   918B    9456
   649  682237    302  main   2     4   9185    9469
   650  682278    302  main   2     2   9181    9456
   651  682412    302  main   2     2   9181    9456
   652  682514    302  main   2     4   918D    9469
   653  682531    302  main   2     2   9189    9456
   654  682666    302  main   2     2   918B    9456
   655  682791    302  main   2     4   9184    9469
   656  682801    302  main   2     2   9184    9456
   657  682918    303  main   2     2   9182    9456
   658  683053    303  main   2     2   9184    9456
   659  683067    303  main   2     4   9189    9469
   660  683125    303  main   2     2   9189    9456
   661  683221    303  main   2     2   9188    9456
   662  683260    303  main   2     4   918C    9469
   663  683340    303  main   2     2   9191    9456
   664  683474    303  main   2     2   9191    9456
   665  683536    303  main   2     4   9181    9469
   666  683593    303  main   2     2   9188    9456
   667  683725    303  main   2     2   9112    9456
   668  683791    303  main   2     4   9112    9469
   669  683819    303  main   2     2   9116    9456
   670  683921    303  main   2     2   9112    9456
   671  684006    303  main   2     4   9114    9469
   672  684064    304  main   2     2   9114    9456
   673  684069    304  main   2     2   910D    9456
   674  684171    304  main   2     4   9112    9469
   675  684181    304  main   2     2   9112    9456
   676  684265    304  main   2     2   910D    9456
   677  684368    304  main   2     2   9116    9456
   678  684386    304  main   2     4   9117    9469
   679  684461    304  main   2     2   910D    9456
   680  684564    304  main   2     2   9116    9456
   681  684600    304  main   2     4   9119    9469
   682  684657    304  main   2     2   910D    9456
   683  684760    304  main   2     2   9116    9456
   684  684814    304  main   2     4   910D    9469
   685  684872    304  main   2     2   910D    9456
   686  684907    304  main   2     2   9112    9456
   687  684980    304  main   2     4   9119    9469
   688  685001    304  main   2     2   9118    9456
   689  685104    305  main   2     2   9114    9456
   690  685194    305  main   2     4   910D    9469
   691  685204    305  main   2     2   910D    9456
   692  685300    305  main   2     2   9114    9456
   693  685402    305  main   2     2   910D    9456
   694  685409    305  main   2     4   9114    9469
   695  685496    305  main   2     2   9114    9456
   696  685598    305  main   2     2   910F    9456
   697  685623    305  main   2     4   9116    9469
   698  685681    305  main   2     2   9116    9456
   699  685746    305  main   2     2   9118    9456
   700  685799    305  main   2     4   9191    9469
   701  685863    305  main   2     2   918B    9456
   702  685997    305  main   2     2   918C    9456
   703  686076    305  main   2     4   9188    9469
   704  686115    305  main   2     2   9182    9456
   705  686250    306  main   2     2   9184    9456
   706  686353    306  main   2     4   9190    9469
   707  686369    306  main   2     2   918B    9456
   708  686503    306  main   2     2   918D    9456
   709  686630    306  main   2     4   9185    9469
   710  686688    306  main   2     2   9185    9456
   711  686812    306  main   2     2   9184    9456
   712  686828    306  main   2     4   9189    9469
   713  686931    306  main   2     2   918C    9456
   714  687065    306  main   2     2   918D    9456
   715  687105    306  main   2     4   9191    9469
   716  687184    306  main   2     2   9184    9456
   717  687318    306  main   2     2   9184    9456
   718  687382    306  main   2     4   9188    9469
   719  687437    307  main   2     2   918D    9456
   720  687571    307  main   2     2   918D    9456
   721  687659    307  main   2     4   9190    9469
   722  687717    307  main   2     2   9190    9456
   723  687745    307  main   2     2   9181    9456
   724  687857    307  main   2     4   9181    9469
   725  687867    307  main   2     2   9181    9456
   726  687999    307  main   2     2   918B    9456
   727  688133    307  main   2     2   918B    9456
   728  688135    307  main   2     4   918B    9469
   729  688251    307  main   2     2   9181    9456
   730  688385    307  main   2     2   9182    9456
   731  688411    307  main   2     4   9181    9469
   732  688505    307  main   2     2   918B    9456
   733  688639    307  main   2     2   918B    9456
   734  688688    307  main   2     4   9189    9469
   735  688746    308  main   2     2   9189    9456
   736  688807    308  main   2     2   9191    9456
   737  688881    308  main   2     4   918C    9469
   738  688926    308  main   2     2   9188    9456
   739  689058    308  main   2     2   9116    9456
   740  689132    308  main   2     4   9112    9469
   741  689151    308  main   2     2   910F    9456
   742  689254    308  main   2     2   9117    9456
   743  689347    308  main   2     4   9114    9469
   744  689357    308  main   2     2   9114    9456
   745  689450    308  main   2     2   9117    9456
   746  689552    308  main   2     2   9112    9456
   747  689561    308  main   2     4   910D    9469
   748  689619    308  main   2     2   910D    9456
   749  689700    308  main   2     2   910D    9456
   750  689727    308  main   2     4   9119    9469
   751  689794    309  main   2     2   9114    9456
   752  689896    309  main   2     2   910F    9456
   753  689941    309  main   2     4   910D    9469
   754  689990    309  main   2     2   9114    9456
   755  690092    309  main   2     2   910F    9456
   756  690155    309  main   2     4   9112    9469
   757  690186    309  main   2     2   9114    9456
   758  690288    309  main   2     2   910F    9456
   759  690370    309  main   2     4   9114    9469
   760  690428    309  main   2     2   9114    9456
   761  690436    309  main   2     2   9119    9456
   762  690535    309  main   2     4   9112    9469
   763  690545    309  main   2     2   9112    9456
   764  690632    309  main   2     2   910D    9456
   765  690735    309  main   2     2   9114    9456
   766  690750    309  main   2     4   9117    9469
   767  690828    310  main   2     2   910D    9456
   768  690931    310  main   2     2   9114    9456
   769  690964    310  main   2     4   9119    9469
   770  691024    310  main   2     2   910D    9456
   771  691127    310  main   2     2   9116    9456
   772  691178    310  main   2     4   910D    9469
   773  691236    310  main   2     2   910D    9456
   774  691282    310  main   2     2   9189    9456
   775  691373    310  main   2     4   9190    9469
   776  691401    310  main   2     2   9191    9456
   777  691535    310  main   2     2   9181    9456
   778  691650    310  main   2     4   9185    9469
   779  691660    310  main   2     2   9185    9456
   780  691788    310  main   2     2   9189    9456
   781  691923    310  main   2     2   918B    9456
   782  691927    310  main   2     4   918B    9469
   783  692041    311  main   2     2   9181    9456
   784  692175    311  main   2     2   9181    9456
   785  692203    311  main   2     4   9181    9469
   786  692261    311  main   2     2   9181    9456
   787  692350    311  main   2     2   9188    9456
   788  692402    311  main   2     4   9185    9469
   789  692469    311  main   2     2   9190    9456
   790  692603    311  main   2     2   9191    9456
   791  692679    311  main   2     4   918D    9469
   792  692722    311  main   2     2   9188    9456
   793  692856    311  main   2     2   9188    9456
   794  692956    311  main   2     4   9184    9469
   795  692975    311  main   2     2   9190    9456
   796  693109    311  main   2     2   9191    9456
   797  693233    311  main   2     4   918B    9469
   798  693291    312  main   2     2   918B    9456
   799  693418    312  main   2     2   9189    9456
   800  693431    312  main   2     4   9190    9469
   801  693537    312  main   2     2   9191    9456
   802  693671    312  main   2     2   9191    9456
   803  693708    312  main   2     4   9185    9469
   804  693790    312  main   2     2   9188    9456
   805  693924    312  main   2     2   9189    9456
   806  693985    312  main   2     4   918D    9469
   807  694043    312  main   2     2   9191    9456
   808  694177    312  main   2     2   9191    9456
   809  694262    312  main   2     4   9184    9469
   810  694320    312  main   2     2   9184    9456
   811  694346    312  main   2     2   9184    9456
   812  694454    312  main   2     4   9188    9469
   813  694465    313  main   2     2   918C    9456
   814  694586    313  main   2     2   9116    9456
   815  694687    313  main   2     4   9118    9469
   816  694697    313  main   2     2   9118    9456
   817  694782    313  main   2     2   9117    9456
   818  694884    313  main   2     2   9112    9456
   819  694901    313  main   2     4   910F    9469
   820  694978    313  main   2     2   9117    9456
   821  695080    313  main   2     2   9112    9456
   822  695115    313  main   2     4   9112    9469
   823  695189    313  main   2     2   9112    9456
   824  695208    313  main   2     2   9112    9456
   825  695262    313  main   2     4   9114    9469
   826  695302    313  main   2     2   9118    9456
   827  695405    313  main   2     2   9114    9456
   828  695476    313  main   2     4   9116    9469
   829  695498    314  main   2     2   9118    9456
   830  695601    314  main   2     2   9114    9456
   831  695690    314  main   2     4   9118    9469
   832  695700    314  main   2     2   9118    9456
   833  695797    314  main   2     2   9114    9456
   834  695899    314  main   2     2   910F    9456
   835  695904    314  main   2     4   910F    9469
   836  695954    314  main   2     2   910F    9456
   837  696055    314  main   2     2   9112    9456
   838  696079    314  main   2     4   9114    9469
   839  696149    314  main   2     2   9118    9456
   840  696252    314  main   2     2   9114    9456
   841  696293    314  main   2     4   9116    9469
   842  696345    314  main   2     2   9118    9456
   843  696448    314  main   2     2   9114    9456
   844  696507    314  main   2     4   9118    9469
   845  696541    315  main   2     2   9119    9456
   846  696644    315  main   2     2   9114    9456
   847  696742    315  main   2     4   9189    9469
   848  696792    315  main   2     2   9189    9456
   849  696829    315  main   2     2   9181    9456
   850  696955    315  main   2     4   918B    9469
